time,x,y,z
40.582,-0.021,-0.170,1.151
40.582,-0.032,-0.154,1.109
40.583,-0.047,-0.139,1.062
40.583,-0.059,-0.117,1.015
40.583,-0.070,-0.102,0.964
40.584,-0.080,-0.089,0.920
40.584,-0.099,-0.076,0.886
40.584,-0.116,-0.068,0.868
40.584,-0.127,-0.057,0.858
40.584,-0.135,-0.058,0.865
40.585,-0.136,-0.056,0.876
40.585,-0.138,-0.061,0.895
40.585,-0.138,-0.069,0.917
40.585,-0.141,-0.081,0.938
40.587,-0.142,-0.090,0.965
40.591,-0.140,-0.093,0.998
40.595,-0.136,-0.108,1.027
40.600,-0.139,-0.116,1.046
40.603,-0.137,-0.129,1.068
40.608,-0.128,-0.141,1.092
40.611,-0.118,-0.142,1.108
40.622,-0.107,-0.142,1.117
40.623,-0.099,-0.142,1.117
40.624,-0.090,-0.142,1.116
40.680,-0.087,-0.132,1.101
40.680,-0.075,-0.129,1.086
40.681,-0.075,-0.117,1.062
40.681,-0.070,-0.108,1.037
40.682,-0.071,-0.099,1.010
40.683,-0.064,-0.086,0.993
40.683,-0.061,-0.074,0.975
40.683,-0.061,-0.067,0.952
40.684,-0.057,-0.064,0.934
40.684,-0.059,-0.055,0.914
40.684,-0.054,-0.056,0.899
40.685,-0.056,-0.056,0.889
40.685,-0.051,-0.055,0.869
40.686,-0.050,-0.053,0.856
40.686,-0.040,-0.055,0.848
40.687,-0.030,-0.052,0.841
40.691,-0.024,-0.050,0.841
40.694,-0.012,-0.043,0.839
40.738,-0.009,-0.041,0.840
40.739,-0.008,-0.034,0.832
40.739,0.002,-0.024,0.831
40.739,-0.003,-0.019,0.824
40.740,-0.002,-0.005,0.818
40.740,-0.005,0.006,0.819
40.741,-0.010,0.019,0.812
40.741,-0.013,0.026,0.803
40.741,-0.009,0.039,0.795
40.742,-0.022,0.046,0.790
40.742,-0.020,0.058,0.785
40.742,-0.030,0.062,0.782
40.745,-0.031,0.067,0.784
40.752,-0.037,0.072,0.776
40.754,-0.034,0.075,0.781
40.758,-0.031,0.079,0.782
40.762,-0.030,0.076,0.785
40.773,-0.031,0.070,0.794
40.794,-0.018,0.063,0.808
40.795,-0.005,0.056,0.827
40.795,0.001,0.041,0.853
40.796,0.005,0.036,0.876
40.796,0.015,0.023,0.901
40.796,0.020,0.014,0.919
40.797,0.024,0.007,0.939
40.797,0.028,-0.007,0.959
40.826,0.032,-0.007,0.970
40.827,0.022,-0.014,0.973
40.827,0.019,-0.020,0.983
40.827,0.011,-0.019,0.983
40.828,0.007,-0.021,0.989
40.828,0.004,-0.020,0.985
40.828,0.001,-0.016,0.976
40.828,-0.003,-0.009,0.963
40.833,-0.008,-0.000,0.951
40.837,-0.019,0.008,0.938
40.840,-0.028,0.017,0.933
40.844,-0.030,0.027,0.915
40.849,-0.042,0.035,0.913
40.853,-0.048,0.041,0.901
40.857,-0.043,0.053,0.897
40.861,-0.041,0.054,0.899
40.873,-0.038,0.060,0.903
40.874,-0.038,0.066,0.909
40.874,-0.035,0.071,0.913
40.876,-0.035,0.070,0.913
40.932,-0.032,0.071,0.915
40.933,-0.027,0.067,0.907
40.933,-0.013,0.061,0.906
40.934,-0.014,0.062,0.907
40.934,-0.006,0.061,0.906
40.935,0.002,0.061,0.910
40.935,0.007,0.064,0.913
40.935,0.003,0.069,0.922
40.936,-0.000,0.075,0.922
40.936,-0.009,0.076,0.920
40.937,-0.010,0.078,0.920
40.937,-0.014,0.083,0.923
40.937,-0.019,0.083,0.929
40.938,-0.015,0.080,0.938
40.938,-0.013,0.083,0.941
40.940,-0.013,0.079,0.945
40.944,-0.014,0.076,0.960
40.950,-0.008,0.079,0.967
40.952,-0.000,0.074,0.986
40.956,0.001,0.062,0.996
40.960,0.004,0.056,1.009
40.975,0.011,0.045,1.009
40.976,0.016,0.039,1.022
40.976,0.028,0.027,1.024
40.976,0.025,0.019,1.036
40.979,0.032,0.011,1.050
41.034,0.040,0.007,1.071
41.035,0.049,0.004,1.095
41.036,0.050,-0.006,1.118
41.036,0.055,-0.016,1.142
41.036,0.061,-0.027,1.173
41.037,0.068,-0.036,1.193
41.037,0.082,-0.045,1.228
41.038,0.100,-0.060,1.250
41.038,0.103,-0.074,1.272
41.038,0.117,-0.087,1.287
41.039,0.136,-0.097,1.306
41.039,0.146,-0.106,1.306
41.039,0.143,-0.119,1.295
41.040,0.139,-0.124,1.277
41.040,0.129,-0.130,1.245
41.043,0.114,-0.129,1.215
41.051,0.103,-0.128,1.184
41.051,0.094,-0.131,1.156
41.056,0.089,-0.138,1.139
41.059,0.076,-0.132,1.124
41.063,0.069,-0.134,1.117
41.075,0.064,-0.137,1.110
41.075,0.052,-0.138,1.110
41.076,0.040,-0.148,1.116
41.137,0.030,-0.160,1.126
41.137,0.022,-0.175,1.142
41.138,0.022,-0.200,1.163
41.138,0.026,-0.216,1.188
41.138,0.020,-0.242,1.222
41.139,0.022,-0.265,1.261
41.139,0.029,-0.288,1.289
41.140,0.026,-0.298,1.327
41.141,0.026,-0.314,1.352
41.141,0.033,-0.320,1.374
41.141,0.031,-0.322,1.384
41.142,0.028,-0.328,1.390
41.142,0.023,-0.322,1.384
41.142,0.015,-0.310,1.368
41.143,0.009,-0.298,1.331
41.144,-0.001,-0.282,1.290
41.145,-0.004,-0.261,1.240
41.150,-0.007,-0.236,1.179
41.151,-0.008,-0.212,1.119
41.154,-0.006,-0.191,1.051
41.157,-0.007,-0.165,0.984
41.162,-0.002,-0.146,0.919
41.180,-0.004,-0.127,0.847
41.180,-0.013,-0.107,0.790
41.181,-0.026,-0.090,0.735
41.181,-0.035,-0.079,0.697
41.182,-0.033,-0.066,0.663
41.193,-0.036,-0.053,0.645
41.194,-0.030,-0.042,0.640
41.194,-0.023,-0.032,0.656
41.204,-0.015,-0.032,0.680
41.205,-0.010,-0.041,0.717
41.206,0.005,-0.044,0.762
41.209,0.007,-0.057,0.812
41.212,0.007,-0.077,0.860
41.260,0.019,-0.095,0.914
41.261,0.032,-0.117,0.962
41.261,0.037,-0.141,1.003
41.261,0.050,-0.158,1.053
41.262,0.062,-0.181,1.097
41.262,0.067,-0.190,1.127
41.262,0.070,-0.204,1.149
41.263,0.078,-0.212,1.161
41.263,0.072,-0.217,1.158
41.263,0.074,-0.227,1.152
41.264,0.076,-0.223,1.140
41.264,0.073,-0.225,1.117
41.272,0.070,-0.219,1.096
41.273,0.069,-0.212,1.062
41.273,0.066,-0.194,1.022
41.277,0.064,-0.175,0.977
41.280,0.056,-0.148,0.934
41.291,0.051,-0.120,0.897
41.292,0.047,-0.094,0.849
41.292,0.041,-0.066,0.814
41.296,0.033,-0.047,0.771
41.363,0.027,-0.022,0.738
41.364,0.016,-0.005,0.708
41.366,0.010,0.019,0.680
41.367,0.006,0.036,0.665
41.368,-0.002,0.053,0.648
41.368,-0.009,0.071,0.643
41.369,-0.018,0.079,0.634
41.369,-0.026,0.089,0.639
41.369,-0.030,0.094,0.638
41.370,-0.034,0.100,0.646
41.370,-0.036,0.105,0.654
41.370,-0.037,0.105,0.668
41.371,-0.042,0.107,0.683
41.371,-0.043,0.106,0.701
41.372,-0.038,0.102,0.715
41.372,-0.036,0.095,0.728
41.372,-0.033,0.083,0.738
41.373,-0.029,0.073,0.759
41.373,-0.020,0.057,0.774
41.375,-0.018,0.043,0.792
41.380,-0.011,0.032,0.812
41.384,-0.011,0.025,0.822
41.388,-0.015,0.019,0.837
41.391,-0.009,0.011,0.847
41.396,-0.010,0.003,0.864
41.408,-0.010,0.001,0.873
41.409,-0.010,-0.011,0.886
41.409,-0.003,-0.014,0.898
41.412,-0.003,-0.016,0.912
41.462,-0.002,-0.021,0.924
41.463,-0.006,-0.018,0.933
41.463,0.003,-0.022,0.949
41.463,0.004,-0.025,0.960
41.463,-0.000,-0.025,0.969
41.464,-0.002,-0.026,0.977
41.464,-0.008,-0.024,0.980
41.464,-0.008,-0.028,0.984
41.464,-0.018,-0.023,0.992
41.465,-0.019,-0.023,0.995
41.465,-0.022,-0.024,0.998
41.465,-0.027,-0.022,1.003
41.465,-0.025,-0.024,1.003
41.467,-0.022,-0.025,1.001
41.470,-0.017,-0.026,1.005
41.474,-0.008,-0.025,1.012
41.478,-0.001,-0.031,1.016
41.488,0.010,-0.037,1.026
41.488,0.007,-0.039,1.036
41.489,0.006,-0.043,1.047
41.494,-0.002,-0.043,1.065
41.547,-0.011,-0.045,1.090
41.547,-0.006,-0.055,1.107
41.548,-0.009,-0.063,1.127
41.548,-0.004,-0.068,1.146
41.548,0.002,-0.073,1.173
41.549,0.010,-0.077,1.196
41.549,0.016,-0.083,1.216
41.550,0.026,-0.086,1.234
41.550,0.039,-0.102,1.247
41.550,0.051,-0.112,1.249
41.551,0.057,-0.120,1.251
41.551,0.065,-0.127,1.244
41.551,0.069,-0.128,1.221
41.552,0.073,-0.133,1.194
41.553,0.072,-0.128,1.169
41.558,0.070,-0.121,1.145
41.577,0.067,-0.111,1.113
41.577,0.066,-0.099,1.084
41.578,0.064,-0.083,1.056
41.578,0.061,-0.069,1.019
41.579,0.060,-0.056,0.979
41.583,0.061,-0.043,0.951
41.586,0.059,-0.033,0.923
41.589,0.062,-0.024,0.912
41.593,0.063,-0.024,0.897
41.598,0.080,-0.017,0.900
41.610,0.084,-0.010,0.904
41.610,0.080,-0.000,0.912
41.611,0.069,0.002,0.913
41.695,0.062,0.008,0.915
41.696,0.047,0.011,0.913
41.696,0.019,0.006,0.909
41.696,-0.002,0.001,0.910
41.696,-0.016,-0.005,0.904
41.697,-0.041,-0.015,0.901
41.697,-0.053,-0.029,0.906
41.697,-0.064,-0.036,0.918
41.697,-0.072,-0.044,0.921
41.697,-0.073,-0.058,0.942
41.698,-0.074,-0.071,0.956
41.698,-0.081,-0.089,0.989
41.698,-0.080,-0.111,1.021
41.698,-0.078,-0.131,1.057
41.698,-0.072,-0.162,1.100
41.699,-0.069,-0.186,1.148
41.699,-0.062,-0.214,1.200
41.699,-0.054,-0.242,1.247
41.699,-0.048,-0.270,1.283
41.699,-0.042,-0.299,1.324
41.700,-0.034,-0.322,1.355
41.700,-0.030,-0.338,1.378
41.701,-0.024,-0.365,1.397
41.707,-0.014,-0.383,1.414
41.708,-0.008,-0.393,1.427
41.711,-0.007,-0.398,1.431
41.737,-0.018,-0.402,1.423
41.738,-0.020,-0.391,1.397
41.738,-0.037,-0.370,1.358
41.738,-0.057,-0.349,1.314
41.739,-0.076,-0.325,1.261
41.739,-0.100,-0.300,1.204
41.740,-0.123,-0.284,1.146
41.744,-0.148,-0.253,1.091
41.747,-0.169,-0.236,1.034
41.754,-0.191,-0.222,0.981
41.755,-0.203,-0.199,0.942
41.759,-0.213,-0.186,0.907
41.762,-0.225,-0.181,0.882
41.787,-0.230,-0.171,0.856
41.787,-0.230,-0.166,0.857
41.788,-0.229,-0.168,0.871
41.788,-0.220,-0.166,0.905
41.788,-0.205,-0.182,0.952
41.788,-0.192,-0.191,1.004
41.791,-0.178,-0.204,1.061
41.795,-0.169,-0.221,1.113
41.800,-0.158,-0.240,1.155
41.802,-0.150,-0.255,1.195
41.806,-0.142,-0.269,1.231
41.810,-0.133,-0.287,1.263
41.818,-0.123,-0.303,1.285
41.819,-0.115,-0.309,1.295
41.823,-0.103,-0.319,1.298
41.827,-0.095,-0.320,1.289
41.831,-0.088,-0.315,1.271
41.842,-0.076,-0.302,1.244
41.843,-0.076,-0.286,1.209
41.844,-0.075,-0.265,1.167
41.846,-0.078,-0.242,1.115
41.904,-0.080,-0.207,1.056
41.905,-0.081,-0.179,0.996
41.905,-0.074,-0.147,0.944
41.906,-0.075,-0.122,0.885
41.906,-0.073,-0.094,0.836
41.906,-0.074,-0.073,0.786
41.907,-0.074,-0.052,0.746
41.907,-0.069,-0.040,0.704
41.907,-0.067,-0.022,0.673
41.908,-0.060,-0.014,0.644
41.908,-0.061,-0.005,0.621
41.909,-0.055,0.003,0.609
41.909,-0.049,0.006,0.595
41.910,-0.041,0.004,0.591
41.910,-0.033,0.007,0.585
41.910,-0.029,0.003,0.587
41.914,-0.025,0.002,0.588
41.919,-0.019,0.005,0.597
41.922,-0.014,0.001,0.607
41.926,-0.002,0.003,0.614
41.931,0.001,0.004,0.625
41.942,0.004,0.002,0.636
41.943,0.007,0.004,0.644
41.944,0.012,0.007,0.649
41.945,0.021,0.011,0.654
42.006,0.024,0.014,0.661
42.007,0.033,0.019,0.671
42.026,0.037,0.017,0.677
42.027,0.037,0.024,0.688
42.027,0.039,0.032,0.698
42.027,0.033,0.031,0.707
42.028,0.031,0.035,0.726
42.028,0.028,0.038,0.738
42.029,0.027,0.037,0.753
42.029,0.026,0.034,0.764
42.029,0.025,0.037,0.784
42.030,0.022,0.039,0.791
42.030,0.021,0.032,0.808
42.030,0.020,0.023,0.824
42.031,0.016,0.015,0.840
42.031,0.011,0.011,0.854
42.031,0.006,-0.001,0.866
42.032,0.009,-0.005,0.876
42.032,0.002,-0.009,0.883
42.033,0.001,-0.019,0.891
42.033,-0.002,-0.021,0.897
42.034,-0.006,-0.025,0.902
42.037,-0.004,-0.032,0.909
42.040,-0.005,-0.036,0.910
42.045,-0.005,-0.045,0.919
42.049,-0.005,-0.045,0.929
42.060,-0.007,-0.052,0.947
42.060,-0.005,-0.055,0.973
42.061,-0.011,-0.062,0.996
42.064,-0.014,-0.064,1.017
42.134,-0.013,-0.064,1.044
42.134,-0.017,-0.065,1.064
42.135,-0.019,-0.071,1.079
42.136,-0.022,-0.074,1.093
42.136,-0.018,-0.083,1.108
42.136,-0.015,-0.086,1.115
42.137,-0.005,-0.096,1.126
42.137,0.001,-0.099,1.135
42.137,0.012,-0.106,1.137
42.138,0.025,-0.111,1.133
42.138,0.033,-0.122,1.115
42.139,0.046,-0.122,1.105
42.139,0.057,-0.130,1.084
42.139,0.069,-0.129,1.067
42.140,0.076,-0.129,1.051
42.140,0.081,-0.125,1.037
42.140,0.085,-0.123,1.023
42.141,0.088,-0.120,1.011
42.141,0.094,-0.114,1.000
42.144,0.094,-0.113,0.986
42.147,0.096,-0.105,0.979
42.153,0.100,-0.104,0.981
42.156,0.092,-0.098,0.984
42.159,0.091,-0.088,0.984
42.164,0.088,-0.094,0.992
42.178,0.078,-0.085,0.995
42.178,0.073,-0.081,0.998
42.179,0.066,-0.084,1.010
42.179,0.063,-0.088,1.019
42.183,0.057,-0.094,1.030
42.241,0.065,-0.100,1.051
42.241,0.069,-0.105,1.068
42.242,0.069,-0.107,1.080
42.242,0.073,-0.102,1.078
42.243,0.073,-0.107,1.068
42.243,0.075,-0.104,1.054
42.243,0.079,-0.105,1.043
42.244,0.064,-0.103,1.028
42.244,0.054,-0.104,1.013
42.245,0.042,-0.105,1.008
42.245,0.032,-0.115,1.010
42.245,0.025,-0.125,1.022
42.246,0.015,-0.137,1.044
42.246,0.014,-0.149,1.082
42.246,0.013,-0.160,1.115
42.247,0.018,-0.181,1.160
42.253,0.021,-0.199,1.196
42.255,0.016,-0.216,1.228
42.258,0.012,-0.236,1.246
42.262,0.005,-0.254,1.256
42.266,-0.006,-0.270,1.262
42.277,-0.019,-0.283,1.256
42.277,-0.035,-0.293,1.248
42.278,-0.051,-0.302,1.234
42.282,-0.064,-0.311,1.217
42.338,-0.079,-0.311,1.198
42.338,-0.085,-0.308,1.181
42.339,-0.097,-0.308,1.163
42.339,-0.103,-0.310,1.142
42.339,-0.104,-0.313,1.125
42.340,-0.099,-0.311,1.107
42.340,-0.088,-0.311,1.088
42.341,-0.078,-0.316,1.080
42.341,-0.061,-0.321,1.066
42.342,-0.043,-0.332,1.050
42.342,-0.022,-0.339,1.035
42.343,-0.002,-0.347,1.013
42.343,0.008,-0.351,0.997
42.343,0.021,-0.349,0.983
42.344,0.035,-0.350,0.966
42.348,0.055,-0.341,0.957
42.349,0.068,-0.333,0.945
42.367,0.076,-0.323,0.928
42.368,0.081,-0.312,0.916
42.369,0.083,-0.293,0.912
42.369,0.083,-0.278,0.913
42.369,0.081,-0.258,0.925
42.373,0.077,-0.237,0.933
42.377,0.060,-0.225,0.947
42.381,0.046,-0.206,0.973
42.394,0.034,-0.193,0.998
42.394,0.021,-0.180,1.027
42.395,0.003,-0.172,1.060
42.396,-0.009,-0.165,1.090
42.455,-0.010,-0.165,1.119
42.455,-0.015,-0.161,1.137
42.456,-0.019,-0.163,1.150
42.456,-0.014,-0.167,1.169
42.457,-0.014,-0.170,1.183
42.457,-0.017,-0.164,1.188
42.457,-0.012,-0.171,1.195
42.458,-0.012,-0.171,1.200
42.458,-0.010,-0.176,1.200
42.458,-0.006,-0.172,1.195
42.459,0.006,-0.167,1.187
42.459,0.006,-0.155,1.169
42.459,0.004,-0.154,1.147
42.460,-0.000,-0.145,1.120
42.460,-0.001,-0.134,1.089
42.461,-0.001,-0.123,1.062
42.465,-0.001,-0.113,1.029
42.470,-0.007,-0.098,1.000
42.473,-0.005,-0.087,0.967
42.477,-0.004,-0.072,0.941
42.480,-0.013,-0.063,0.912
42.484,-0.010,-0.051,0.891
42.496,-0.015,-0.039,0.869
42.496,-0.017,-0.024,0.851
42.497,-0.018,-0.015,0.826
42.501,-0.024,-0.010,0.812
42.557,-0.030,-0.002,0.798
42.557,-0.029,0.003,0.788
42.558,-0.033,0.005,0.783
42.558,-0.039,0.013,0.774
42.559,-0.041,0.018,0.770
42.559,-0.044,0.018,0.763
42.559,-0.045,0.021,0.755
42.560,-0.045,0.021,0.751
42.560,-0.039,0.014,0.743
42.560,-0.034,0.011,0.744
42.561,-0.035,0.004,0.749
42.561,-0.028,0.005,0.751
42.562,-0.025,-0.007,0.750
42.562,-0.024,-0.012,0.746
42.562,-0.027,-0.016,0.750
42.563,-0.031,-0.022,0.750
42.571,-0.025,-0.024,0.756
42.571,-0.030,-0.027,0.761
42.575,-0.027,-0.038,0.773
42.579,-0.026,-0.037,0.776
42.583,-0.026,-0.040,0.785
42.595,-0.027,-0.040,0.791
42.596,-0.032,-0.040,0.801
42.596,-0.033,-0.035,0.808
42.602,-0.036,-0.029,0.825
42.657,-0.034,-0.022,0.837
42.657,-0.034,-0.014,0.845
42.658,-0.037,-0.011,0.854
42.658,-0.038,-0.004,0.858
42.659,-0.039,-0.005,0.853
42.659,-0.037,-0.004,0.860
42.659,-0.039,0.001,0.863
42.660,-0.042,-0.006,0.863
42.660,-0.031,-0.007,0.858
42.661,-0.035,-0.006,0.853
42.661,-0.024,-0.007,0.857
42.661,-0.025,-0.008,0.863
42.662,-0.023,-0.011,0.874
42.662,-0.019,-0.015,0.881
42.662,-0.017,-0.021,0.886
42.663,-0.018,-0.020,0.896
42.666,-0.016,-0.023,0.911
42.672,-0.014,-0.033,0.921
42.674,-0.012,-0.032,0.930
42.678,-0.004,-0.035,0.936
42.682,-0.003,-0.047,0.946
42.695,0.000,-0.048,0.945
42.695,0.007,-0.055,0.951
42.696,0.006,-0.054,0.954
42.698,0.006,-0.054,0.952
42.757,0.005,-0.052,0.954
42.758,0.006,-0.047,0.965
42.758,-0.002,-0.044,0.966
42.758,-0.003,-0.040,0.969
42.759,-0.006,-0.037,0.973
42.759,-0.011,-0.037,0.980
42.759,-0.015,-0.032,0.981
42.760,-0.018,-0.031,0.988
42.760,-0.024,-0.026,0.991
42.760,-0.031,-0.023,0.994
42.761,-0.036,-0.021,0.997
42.761,-0.040,-0.031,1.007
42.780,-0.043,-0.028,1.010
42.781,-0.043,-0.032,1.015
42.781,-0.045,-0.035,1.022
42.782,-0.044,-0.039,1.033
42.782,-0.041,-0.041,1.043
42.783,-0.043,-0.048,1.052
42.783,-0.040,-0.053,1.064
42.784,-0.048,-0.061,1.076
42.784,-0.051,-0.067,1.088
42.785,-0.049,-0.077,1.105
42.789,-0.043,-0.084,1.131
42.793,-0.040,-0.085,1.144
42.797,-0.044,-0.086,1.157
42.801,-0.043,-0.080,1.156
42.813,-0.048,-0.077,1.142
42.814,-0.057,-0.070,1.115
42.814,-0.066,-0.069,1.086
42.921,-0.086,-0.067,1.053
42.922,-0.098,-0.070,1.026
42.922,-0.116,-0.075,1.004
42.922,-0.124,-0.086,1.000
42.923,-0.127,-0.092,1.007
42.923,-0.128,-0.103,1.030
42.924,-0.121,-0.118,1.065
42.924,-0.112,-0.126,1.109
42.924,-0.106,-0.143,1.157
42.925,-0.099,-0.157,1.207
42.925,-0.093,-0.175,1.250
42.925,-0.088,-0.190,1.295
42.926,-0.084,-0.207,1.341
42.926,-0.085,-0.224,1.381
42.926,-0.081,-0.244,1.413
42.927,-0.069,-0.271,1.427
42.927,-0.065,-0.289,1.439
42.928,-0.060,-0.306,1.437
42.928,-0.047,-0.317,1.419
42.929,-0.047,-0.329,1.396
42.929,-0.040,-0.331,1.367
42.930,-0.040,-0.326,1.331
42.930,-0.037,-0.312,1.289
42.930,-0.040,-0.303,1.249
42.931,-0.053,-0.285,1.201
42.931,-0.065,-0.257,1.162
42.932,-0.078,-0.239,1.116
42.932,-0.084,-0.213,1.078
42.932,-0.100,-0.200,1.035
42.933,-0.118,-0.180,0.995
42.939,-0.129,-0.162,0.967
42.940,-0.142,-0.155,0.928
42.943,-0.150,-0.147,0.891
42.947,-0.158,-0.144,0.856
42.951,-0.171,-0.136,0.828
42.963,-0.185,-0.133,0.798
42.963,-0.198,-0.126,0.780
42.964,-0.204,-0.124,0.769
42.967,-0.208,-0.132,0.768
43.022,-0.206,-0.133,0.789
43.023,-0.203,-0.139,0.817
43.024,-0.201,-0.154,0.850
43.024,-0.196,-0.164,0.898
43.024,-0.191,-0.174,0.940
43.025,-0.177,-0.193,0.985
43.025,-0.172,-0.207,1.030
43.025,-0.164,-0.228,1.080
43.026,-0.152,-0.250,1.120
43.026,-0.138,-0.276,1.155
43.027,-0.121,-0.290,1.185
43.027,-0.112,-0.310,1.207
43.028,-0.106,-0.322,1.222
43.028,-0.092,-0.329,1.221
43.028,-0.084,-0.323,1.217
43.030,-0.072,-0.325,1.203
43.034,-0.064,-0.312,1.185
43.040,-0.071,-0.298,1.159
43.044,-0.069,-0.275,1.126
43.046,-0.069,-0.256,1.088
43.051,-0.072,-0.227,1.054
43.063,-0.079,-0.208,1.011
43.064,-0.081,-0.179,0.977
43.064,-0.089,-0.156,0.933
43.066,-0.095,-0.134,0.897
43.125,-0.099,-0.113,0.861
43.126,-0.096,-0.093,0.833
43.126,-0.087,-0.083,0.796
43.126,-0.084,-0.066,0.776
43.127,-0.079,-0.055,0.755
43.127,-0.070,-0.049,0.733
43.127,-0.068,-0.045,0.718
43.128,-0.062,-0.043,0.697
43.128,-0.059,-0.032,0.683
43.128,-0.058,-0.029,0.678
43.129,-0.052,-0.031,0.670
43.129,-0.052,-0.025,0.665
43.129,-0.045,-0.022,0.660
43.130,-0.041,-0.016,0.646
43.130,-0.033,-0.014,0.638
43.130,-0.029,-0.011,0.635
43.134,-0.027,-0.011,0.626
43.139,-0.025,-0.011,0.628
43.142,-0.024,-0.005,0.629
43.162,-0.020,-0.007,0.639
43.162,-0.016,-0.009,0.648
43.162,-0.008,-0.004,0.667
43.163,-0.006,-0.011,0.686
43.163,-0.006,-0.009,0.705
43.174,-0.003,-0.009,0.725
43.175,-0.000,-0.011,0.738
43.176,-0.003,-0.011,0.753
43.176,-0.005,-0.014,0.770
43.181,-0.007,-0.015,0.782
43.184,-0.002,-0.018,0.799
43.260,0.001,-0.024,0.811
43.260,0.001,-0.030,0.833
43.261,-0.003,-0.039,0.847
43.261,0.003,-0.045,0.867
43.262,-0.001,-0.051,0.879
43.262,-0.008,-0.054,0.886
43.262,-0.014,-0.060,0.891
43.263,-0.018,-0.063,0.897
43.263,-0.026,-0.072,0.904
43.263,-0.032,-0.074,0.906
43.264,-0.036,-0.076,0.918
43.264,-0.040,-0.080,0.921
43.264,-0.050,-0.081,0.930
43.265,-0.054,-0.082,0.940
43.265,-0.066,-0.074,0.959
43.265,-0.068,-0.073,0.978
43.266,-0.077,-0.062,0.985
43.266,-0.078,-0.058,0.998
43.266,-0.081,-0.043,1.004
43.267,-0.085,-0.038,1.007
43.267,-0.081,-0.022,1.011
43.273,-0.083,-0.017,1.009
43.276,-0.077,-0.005,1.005
43.280,-0.076,0.003,0.997
43.284,-0.072,0.011,0.989
43.299,-0.069,0.024,0.974
43.299,-0.074,0.036,0.965
43.300,-0.071,0.037,0.953
43.300,-0.073,0.039,0.950
43.368,-0.072,0.037,0.948
43.369,-0.071,0.023,0.957
43.370,-0.071,0.015,0.968
43.370,-0.065,-0.001,0.986
43.370,-0.055,-0.015,1.004
43.371,-0.052,-0.034,1.022
43.371,-0.040,-0.054,1.042
43.371,-0.034,-0.080,1.064
43.372,-0.027,-0.102,1.091
43.372,-0.018,-0.123,1.108
43.373,-0.011,-0.148,1.136
43.373,0.004,-0.169,1.154
43.373,0.013,-0.183,1.184
43.374,0.031,-0.201,1.207
43.374,0.039,-0.213,1.231
43.374,0.049,-0.220,1.258
43.375,0.059,-0.219,1.283
43.375,0.067,-0.215,1.301
43.375,0.075,-0.210,1.323
43.379,0.073,-0.198,1.326
43.382,0.078,-0.183,1.311
43.386,0.083,-0.175,1.286
43.391,0.084,-0.168,1.253
43.395,0.095,-0.163,1.223
43.399,0.106,-0.161,1.189
43.403,0.114,-0.167,1.164
43.414,0.123,-0.170,1.142
43.414,0.137,-0.173,1.135
43.415,0.144,-0.180,1.141
43.418,0.156,-0.189,1.136
43.472,0.171,-0.194,1.145
43.473,0.180,-0.203,1.161
43.473,0.187,-0.215,1.180
43.474,0.189,-0.221,1.195
43.474,0.190,-0.231,1.216
43.475,0.186,-0.241,1.231
43.475,0.182,-0.261,1.247
43.475,0.182,-0.272,1.266
43.476,0.186,-0.284,1.275
43.476,0.178,-0.297,1.279
43.477,0.173,-0.306,1.279
43.477,0.169,-0.316,1.278
43.477,0.163,-0.317,1.271
43.478,0.154,-0.324,1.267
43.478,0.145,-0.322,1.259
43.482,0.132,-0.318,1.254
43.486,0.125,-0.318,1.243
43.494,0.121,-0.313,1.224
43.495,0.117,-0.311,1.204
43.497,0.117,-0.302,1.176
43.501,0.110,-0.294,1.153
43.515,0.103,-0.285,1.122
43.515,0.099,-0.277,1.091
43.516,0.088,-0.262,1.056
43.518,0.079,-0.255,1.030
43.575,0.074,-0.243,1.007
43.575,0.072,-0.231,0.985
43.576,0.067,-0.216,0.960
43.576,0.064,-0.204,0.949
43.576,0.051,-0.199,0.932
43.588,0.044,-0.191,0.929
43.588,0.041,-0.181,0.931
43.588,0.043,-0.178,0.937
43.589,0.042,-0.170,0.952
43.589,0.044,-0.175,0.968
43.589,0.039,-0.173,0.986
43.589,0.045,-0.176,1.001
43.590,0.051,-0.176,1.019
43.590,0.052,-0.191,1.043
43.590,0.061,-0.202,1.062
43.590,0.061,-0.204,1.076
43.590,0.065,-0.216,1.096
43.591,0.069,-0.224,1.109
43.593,0.070,-0.232,1.120
43.600,0.067,-0.236,1.124
43.600,0.068,-0.239,1.137
43.610,0.069,-0.239,1.138
43.611,0.071,-0.233,1.137
43.612,0.074,-0.240,1.130
43.616,0.072,-0.228,1.105
43.619,0.078,-0.229,1.083
43.652,0.083,-0.225,1.056
43.652,0.084,-0.215,1.018
43.652,0.088,-0.204,0.987
43.653,0.095,-0.192,0.953
43.653,0.096,-0.182,0.919
43.653,0.097,-0.160,0.894
43.654,0.090,-0.144,0.864
43.654,0.092,-0.129,0.832
43.656,0.092,-0.112,0.804
43.660,0.090,-0.097,0.779
43.664,0.084,-0.083,0.752
43.667,0.077,-0.071,0.727
43.672,0.073,-0.056,0.709
43.675,0.076,-0.043,0.691
43.680,0.063,-0.032,0.678
43.683,0.065,-0.020,0.672
43.694,0.054,-0.011,0.660
43.695,0.046,0.001,0.664
43.696,0.042,0.010,0.665
43.699,0.035,0.014,0.667
43.704,0.026,0.023,0.672
